Taille,Test,CPU,Mem,Action,Structure
31993000,150,13.54,942024,changeValue_first,vector
12794000,150,5.55,446228,changeValue_middle,arraylist
12794000,150,4.68,469124,changeValue_middle,vector
6474000,150,3.72,310108,changeValue_last,arraylist
6474000,150,2.34,267000,changeValue_last,vector
29473000,150,13.60,960696,getValue_first,arraylist
29473000,150,13.32,964844,getValue_first,vector
5282000,150,2.89,248840,getValue_middle,arraylist
5282000,150,2.25,247520,getValue_middle,vector
21164000,150,11.45,838520,getValue_last,arraylist
21164000,150,10.85,846812,getValue_last,vector
21857000,151,11.76,847172,insert,arraylist
21857000,151,9.81,842548,insert,vector
12992000,151,6.25,431184,removeValue_first,arraylist
12992000,151,5.56,464228,removeValue_first,vector
27716000,151,13.08,950912,removeValue_middle,arraylist
27716000,151,12.25,893876,removeValue_middle,vector
29679000,151,13.59,947860,removeValue_last,arraylist
29679000,151,12.61,918492,removeValue_last,vector
15248000,151,9.33,627404,changeValue_first,arraylist
15248000,151,5.70,471252,changeValue_first,vector
27475000,151,12.87,952288,changeValue_middle,arraylist
27475000,151,12.23,888244,changeValue_middle,vector
20461000,151,10.61,727756,changeValue_last,arraylist
20461000,151,9.50,675164,changeValue_last,vector
24875000,151,11.88,847112,getValue_first,arraylist
24875000,151,11.60,888064,getValue_first,vector
22028000,151,11.34,850824,getValue_middle,arraylist
22028000,151,10.23,867520,getValue_middle,vector
28263000,151,13.50,955176,getValue_last,arraylist
28263000,151,12.07,930920,getValue_last,vector
19445000,152,9.74,692720,insert,arraylist
19445000,152,9.10,659012,insert,vector
19135000,152,10.12,679468,removeValue_first,arraylist
19135000,152,9.52,659796,removeValue_first,vector
23383000,152,11.68,840236,removeValue_middle,arraylist
23383000,152,10.35,869944,removeValue_middle,vector
20140000,152,10.60,731052,removeValue_last,arraylist
20140000,152,9.38,666872,removeValue_last,vector
11830000,152,5.84,442244,changeValue_first,arraylist
11830000,152,4.41,413032,changeValue_first,vector
11399000,152,4.81,382896,changeValue_middle,arraylist
11399000,152,5.95,456164,changeValue_middle,vector
20181000,152,10.73,728724,changeValue_last,arraylist
20181000,152,9.09,711884,changeValue_last,vector
6993000,152,3.70,303864,getValue_first,arraylist
6993000,152,2.40,274016,getValue_first,vector
7112000,152,3.70,308952,getValue_middle,arraylist
7112000,152,2.97,314432,getValue_middle,vector
14174000,152,8.73,609524,getValue_last,arraylist
14174000,152,5.18,463568,getValue_last,vector
8048000,153,3.87,306084,insert,arraylist
8048000,153,2.99,316452,insert,vector
7108000,153,3.74,307440,removeValue_first,arraylist
7108000,153,3.15,312360,removeValue_first,vector
24897000,153,12.03,853224,removeValue_middle,arraylist
24897000,153,12.42,880436,removeValue_middle,vector
24637000,153,12.07,848896,removeValue_last,arraylist
24637000,153,12.53,876252,removeValue_last,vector
32009000,153,15.60,1178248,changeValue_first,arraylist
32009000,153,13.67,944604,changeValue_first,vector
24007000,153,11.75,852780,changeValue_middle,arraylist
24007000,153,11.25,882552,changeValue_middle,vector
28993000,153,13.19,956324,changeValue_last,arraylist
28993000,153,13.16,960740,changeValue_last,vector
5815000,153,2.85,256824,getValue_first,arraylist
5815000,153,2.23,257820,getValue_first,vector
31842000,153,15.50,1168820,getValue_middle,arraylist
31842000,153,13.29,937524,getValue_middle,vector
7674000,153,3.64,301600,getValue_last,arraylist
7674000,153,2.98,314592,getValue_last,vector
9443000,154,4.67,362132,insert,arraylist
9443000,154,3.29,319740,insert,vector
19505000,154,9.88,694800,removeValue_first,arraylist
19505000,154,9.56,660500,removeValue_first,vector
11230000,154,4.95,376488,removeValue_middle,arraylist
11230000,154,4.30,414884,removeValue_middle,vector
19085000,154,9.83,679440,removeValue_last,arraylist
19085000,154,9.07,651296,removeValue_last,vector
31669000,154,15.41,1171728,changeValue_first,arraylist
31669000,154,11.88,934576,changeValue_first,vector
17038000,154,9.14,650612,changeValue_middle,arraylist
17038000,154,8.53,620824,changeValue_middle,vector
8563000,154,4.56,348156,changeValue_last,arraylist
8563000,154,3.11,316552,changeValue_last,vector
13750000,154,6.08,442920,getValue_first,arraylist
13750000,154,6.52,463628,getValue_first,vector
20650000,154,11.01,728784,getValue_middle,arraylist
20650000,154,9.32,676576,getValue_middle,vector
31312000,154,13.79,1077632,getValue_last,arraylist
31312000,154,13.35,951308,getValue_last,vector
7287000,155,3.75,307856,insert,arraylist
7287000,155,3.05,315056,insert,vector
21384000,155,11.50,849760,removeValue_first,arraylist
21384000,155,10.20,851848,removeValue_first,vector
19130000,155,9.46,686692,removeValue_middle,arraylist
19130000,155,10.16,658604,removeValue_middle,vector
8740000,155,4.59,353576,removeValue_last,arraylist
8740000,155,3.27,315192,removeValue_last,vector
17325000,155,9.62,654852,changeValue_first,arraylist
17325000,155,8.81,624972,changeValue_first,vector
10249000,155,4.64,377992,changeValue_middle,arraylist
10249000,155,3.87,354376,changeValue_middle,vector
27947000,155,12.73,955248,changeValue_last,arraylist
27947000,155,11.93,888588,changeValue_last,vector
19908000,155,10.17,695476,getValue_first,arraylist
19908000,155,9.14,660168,getValue_first,vector
14694000,155,9.23,615768,getValue_middle,arraylist
14694000,155,5.37,469632,getValue_middle,vector
24081000,155,11.55,838960,getValue_last,arraylist
24081000,155,9.73,887136,getValue_last,vector
25129000,156,12.71,848776,insert,arraylist
25129000,156,10.59,877472,insert,vector
12286000,156,5.98,438324,removeValue_first,arraylist
12286000,156,4.48,417768,removeValue_first,vector
32481000,156,15.39,1165036,removeValue_middle,arraylist
32481000,156,14.11,960952,removeValue_middle,vector
29126000,156,13.78,953364,removeValue_last,arraylist
29126000,156,11.48,923472,removeValue_last,vector
26550000,156,12.76,945548,changeValue_first,arraylist
26550000,156,11.97,881224,changeValue_first,vector
13896000,156,8.60,602812,changeValue_middle,arraylist
13896000,156,4.89,491332,changeValue_middle,vector
15917000,156,9.32,638008,changeValue_last,arraylist
15917000,156,6.26,597328,changeValue_last,vector
32593000,156,15.68,1170956,getValue_first,arraylist
32593000,156,12.62,989376,getValue_first,vector
19623000,156,9.59,690308,getValue_middle,arraylist
19623000,156,7.50,606028,getValue_middle,vector
9702000,156,4.32,360788,getValue_last,arraylist
9702000,156,3.09,326312,getValue_last,vector
9509000,157,5.04,374640,insert,arraylist
9509000,157,3.21,322124,insert,vector
23946000,157,11.68,854508,removeValue_first,arraylist
23946000,157,10.10,894256,removeValue_first,vector
7116000,157,3.63,300160,removeValue_middle,arraylist
7116000,157,2.94,314448,removeValue_middle,vector
32185000,157,15.33,1173336,removeValue_last,arraylist
32185000,157,12.74,996176,removeValue_last,vector
9538000,157,4.70,377608,changeValue_first,arraylist
9538000,157,3.41,322236,changeValue_first,vector
6979000,157,3.73,312980,changeValue_middle,arraylist
6979000,157,2.45,271276,changeValue_middle,vector
9654000,157,4.75,382324,changeValue_last,arraylist
9654000,157,3.13,319220,changeValue_last,vector
27564000,157,13.00,956404,getValue_first,arraylist
27564000,157,11.78,892684,getValue_first,vector
27479000,157,13.15,947428,getValue_middle,arraylist
27479000,157,11.34,933080,getValue_middle,vector
17506000,157,9.70,663784,getValue_last,arraylist
17506000,157,8.72,624260,getValue_last,vector
8777000,158,4.51,355052,insert,arraylist
8777000,158,3.29,315276,insert,vector
8553000,158,4.17,307312,removeValue_first,arraylist
8553000,158,3.33,318216,removeValue_first,vector
31489000,158,14.54,1075960,removeValue_middle,arraylist
31489000,158,14.09,999960,removeValue_middle,vector
25430000,158,11.58,853164,removeValue_last,arraylist
25430000,158,11.36,884884,removeValue_last,vector
18913000,158,9.36,682724,changeValue_first,arraylist
18913000,158,8.80,644768,changeValue_first,vector
21839000,158,11.32,850384,changeValue_middle,arraylist
21839000,158,10.22,859668,changeValue_middle,vector
17208000,158,9.27,655992,changeValue_last,arraylist
17208000,158,8.46,625964,changeValue_last,vector
14494000,158,8.93,617816,getValue_first,arraylist
14494000,158,5.29,467188,getValue_first,vector
19951000,158,10.65,730164,getValue_middle,arraylist
19951000,158,8.56,703380,getValue_middle,vector
10592000,158,5.02,379784,getValue_last,arraylist
10592000,158,4.08,417724,getValue_last,vector
6190000,159,3.43,304372,insert,arraylist
6190000,159,2.35,263372,insert,vector
10051000,159,4.97,376056,removeValue_first,arraylist
10051000,159,3.93,353540,removeValue_first,vector
8594000,159,4.25,350932,removeValue_middle,arraylist
8594000,159,2.93,315164,removeValue_middle,vector
32193000,159,15.34,1173704,removeValue_last,arraylist
32193000,159,13.56,973308,removeValue_last,vector
8185000,159,3.92,305692,changeValue_first,arraylist
8185000,159,3.11,315628,changeValue_first,vector
12908000,159,5.61,435260,changeValue_middle,arraylist
12908000,159,4.96,462240,changeValue_middle,vector
25386000,159,11.69,852000,changeValue_last,arraylist
25386000,159,11.51,899468,changeValue_last,vector
25790000,159,12.26,848784,getValue_first,arraylist
25790000,159,12.15,879196,getValue_first,vector
16957000,159,9.52,650640,getValue_middle,arraylist
16957000,159,8.78,620084,getValue_middle,vector
27928000,159,13.36,957004,getValue_last,arraylist
27928000,159,11.88,889092,getValue_last,vector
17288000,160,9.40,659680,insert,arraylist
17288000,160,7.83,561760,insert,vector
20227000,160,10.81,726680,removeValue_first,arraylist
20227000,160,10.15,670224,removeValue_first,vector
24650000,160,11.86,854700,removeValue_middle,arraylist
24650000,160,11.46,881260,removeValue_middle,vector
7038000,160,3.74,307040,removeValue_last,arraylist
7038000,160,2.89,310228,removeValue_last,vector
8815000,160,4.57,349320,changeValue_first,arraylist
8815000,160,3.12,313384,changeValue_first,vector
10775000,160,5.00,378240,changeValue_middle,arraylist
10775000,160,4.33,415596,changeValue_middle,vector
31846000,160,15.33,1168676,changeValue_last,arraylist
31846000,160,12.69,1014740,changeValue_last,vector
14237000,160,9.02,613212,getValue_first,arraylist
14237000,160,5.06,467708,getValue_first,vector
18313000,160,9.70,674716,getValue_middle,arraylist
18313000,160,7.87,579992,getValue_middle,vector
31598000,160,15.62,1160604,getValue_last,arraylist
31598000,160,13.47,949204,getValue_last,vector
10600000,161,4.71,378140,insert,arraylist
10600000,161,6.22,452352,insert,vector
10818000,161,4.87,384152,removeValue_first,arraylist
10818000,161,4.54,416888,removeValue_first,vector
32629000,161,16.43,1163008,removeValue_middle,arraylist
32629000,161,12.96,982352,removeValue_middle,vector
6184000,161,3.57,307200,removeValue_last,arraylist
6184000,161,2.36,257960,removeValue_last,vector
9642000,161,4.73,376220,changeValue_first,arraylist
9642000,161,3.13,321776,changeValue_first,vector
25859000,161,12.40,959544,changeValue_middle,arraylist
25859000,161,11.94,886036,changeValue_middle,vector
13981000,161,9.02,604488,changeValue_last,arraylist
13981000,161,5.20,462272,changeValue_last,vector
10165000,161,4.47,376432,getValue_first,arraylist
10165000,161,3.92,352304,getValue_first,vector
29197000,161,13.20,957156,getValue_middle,arraylist
29197000,161,13.07,960172,getValue_middle,vector
24785000,161,11.94,851876,getValue_last,arraylist
24785000,161,11.65,881192,getValue_last,vector
24567000,162,11.48,851444,insert,arraylist
24567000,162,11.47,879780,insert,vector
30270000,162,13.37,953448,removeValue_first,arraylist
30270000,162,12.49,935228,removeValue_first,vector
5876000,162,3.13,258120,removeValue_middle,arraylist
5876000,162,2.34,259004,removeValue_middle,vector
11152000,162,5.13,379532,removeValue_last,arraylist
11152000,162,4.23,422848,removeValue_last,vector
31980000,162,15.33,1172876,changeValue_first,arraylist
31980000,162,13.48,949472,changeValue_first,vector
7174000,162,3.83,308796,changeValue_middle,arraylist
7174000,162,2.88,308288,changeValue_middle,vector
32591000,162,15.46,1169324,changeValue_last,arraylist
32591000,162,13.75,974872,changeValue_last,vector
8000000,162,3.83,306764,getValue_first,arraylist
8000000,162,2.93,315160,getValue_first,vector
12059000,162,5.58,437064,getValue_middle,arraylist
12059000,162,6.02,457364,getValue_middle,vector
17044000,162,9.16,652012,getValue_last,arraylist
17044000,162,7.48,560604,getValue_last,vector
10166000,163,4.97,378420,insert,arraylist
10166000,163,4.01,348948,insert,vector
8975000,163,4.75,354944,removeValue_first,arraylist
8975000,163,3.35,311324,removeValue_first,vector
19169000,163,9.70,684212,removeValue_middle,arraylist
19169000,163,7.86,601228,removeValue_middle,vector
31526000,163,13.89,1079232,removeValue_last,arraylist
31526000,163,13.71,988728,removeValue_last,vector
5000000,163,2.94,249364,changeValue_first,arraylist
5000000,163,1.75,165396,changeValue_first,vector
26991000,163,12.90,957516,changeValue_middle,arraylist
26991000,163,11.59,881492,changeValue_middle,vector
13060000,163,5.71,441356,changeValue_last,arraylist
13060000,163,6.22,450252,changeValue_last,vector
13078000,163,5.77,447600,getValue_first,arraylist
13078000,163,4.82,476116,getValue_first,vector
5605000,163,2.84,253896,getValue_middle,arraylist
5605000,163,2.28,252636,getValue_middle,vector
5432000,163,2.93,256216,getValue_last,arraylist
5432000,163,2.13,251408,getValue_last,vector
7109000,164,3.76,309728,insert,arraylist
7109000,164,2.95,315928,insert,vector
11301000,164,5.29,380936,removeValue_first,arraylist
11301000,164,4.28,418848,removeValue_first,vector
18936000,164,9.39,681616,removeValue_middle,arraylist
18936000,164,9.83,662932,removeValue_middle,vector
20220000,164,10.11,731372,removeValue_last,arraylist
20220000,164,8.93,689308,removeValue_last,vector
16988000,164,9.49,654460,changeValue_first,arraylist
16988000,164,8.66,618212,changeValue_first,vector
19332000,164,9.29,688624,changeValue_middle,arraylist
19332000,164,9.13,656752,changeValue_middle,vector
22397000,164,11.07,855908,changeValue_last,arraylist
22397000,164,9.78,888236,changeValue_last,vector
27729000,164,13.17,948088,getValue_first,arraylist
27729000,164,12.06,889792,getValue_first,vector
24444000,164,11.85,852612,getValue_middle,arraylist
24444000,164,11.25,888500,getValue_middle,vector
26622000,164,13.42,949668,getValue_last,arraylist
26622000,164,12.07,887176,getValue_last,vector
21301000,165,11.34,849280,insert,arraylist
21301000,165,10.12,845936,insert,vector
18767000,165,9.97,679352,removeValue_first,arraylist
18767000,165,8.53,588788,removeValue_first,vector
8760000,165,4.42,347964,removeValue_middle,arraylist
8760000,165,3.21,318796,removeValue_middle,vector
9618000,165,4.67,374124,removeValue_last,arraylist
9618000,165,3.75,349572,removeValue_last,vector
10014000,165,5.08,380376,changeValue_first,arraylist
10014000,165,3.73,350252,changeValue_first,vector
24980000,165,11.92,851384,changeValue_middle,arraylist
24980000,165,11.56,887296,changeValue_middle,vector
15892000,165,9.25,641304,changeValue_last,arraylist
15892000,165,5.24,476308,changeValue_last,vector
13487000,165,5.67,419760,getValue_first,arraylist
13487000,165,6.61,454216,getValue_first,vector
23265000,165,11.59,849936,getValue_middle,arraylist
23265000,165,11.28,894228,getValue_middle,vector
30744000,165,13.39,946720,getValue_last,arraylist
30744000,165,11.50,911516,getValue_last,vector
7342000,166,3.69,307956,insert,arraylist
7342000,166,2.92,314640,insert,vector
26713000,166,13.38,955800,removeValue_first,arraylist
26713000,166,12.42,879040,removeValue_first,vector
23768000,166,11.68,854072,removeValue_middle,arraylist
23768000,166,11.92,894416,removeValue_middle,vector
6519000,166,3.50,301772,removeValue_last,arraylist
6519000,166,2.30,266864,removeValue_last,vector
30819000,166,13.12,938544,changeValue_first,arraylist
30819000,166,12.06,937304,changeValue_first,vector
13422000,166,5.64,417900,changeValue_middle,arraylist
13422000,166,5.19,471964,changeValue_middle,vector
21414000,166,11.08,857300,changeValue_last,arraylist
21414000,166,10.16,855064,changeValue_last,vector
27932000,166,13.28,958740,getValue_first,arraylist
27932000,166,12.27,890724,getValue_first,vector
30466000,166,13.46,959996,getValue_middle,arraylist
30466000,166,11.42,907684,getValue_middle,vector
25351000,166,11.53,845528,getValue_last,arraylist
25351000,166,9.88,881784,getValue_last,vector
6717000,167,3.73,306064,insert,arraylist
6717000,167,2.30,272956,insert,vector
20221000,167,11.44,726076,removeValue_first,arraylist
20221000,167,9.66,670636,removeValue_first,vector
19094000,167,9.63,685676,removeValue_middle,arraylist
19094000,167,7.55,603692,removeValue_middle,vector
29813000,167,13.11,949508,removeValue_last,arraylist
29813000,167,12.96,959616,removeValue_last,vector
15401000,167,9.05,628096,changeValue_first,arraylist
15401000,167,7.20,531784,changeValue_first,vector
24240000,167,11.73,852264,changeValue_middle,arraylist
24240000,167,11.82,879032,changeValue_middle,vector
11904000,167,4.65,387756,changeValue_last,arraylist
11904000,167,6.33,453648,changeValue_last,vector
12555000,167,5.72,440732,getValue_first,arraylist
12555000,167,4.95,465980,getValue_first,vector
21378000,167,11.59,843908,getValue_middle,arraylist
21378000,167,10.43,849812,getValue_middle,vector
6087000,167,3.10,260684,getValue_last,arraylist
6087000,167,2.21,261144,getValue_last,vector
9267000,168,4.81,364884,insert,arraylist
9267000,168,3.02,319588,insert,vector
9021000,168,4.62,352904,removeValue_first,arraylist
9021000,168,3.29,311592,removeValue_first,vector
7668000,168,3.78,306400,removeValue_middle,arraylist
7668000,168,2.85,317940,removeValue_middle,vector
8073000,168,3.93,306516,removeValue_last,arraylist
8073000,168,3.07,310492,removeValue_last,vector
27614000,168,13.65,952336,changeValue_first,arraylist
27614000,168,12.02,886428,changeValue_first,vector
29906000,168,13.26,951884,changeValue_middle,arraylist
29906000,168,12.99,976640,changeValue_middle,vector
18399000,168,8.81,676436,changeValue_last,arraylist
18399000,168,7.51,590172,changeValue_last,vector
8909000,168,4.49,350416,getValue_first,arraylist
8909000,168,3.26,312288,getValue_first,vector
23027000,168,11.42,842132,getValue_middle,arraylist
23027000,168,11.45,883940,getValue_middle,vector
29935000,168,13.15,945312,getValue_last,arraylist
29935000,168,11.34,924100,getValue_last,vector
9159000,169,4.17,334960,insert,arraylist
9159000,169,3.29,314380,insert,vector
32457000,169,16.07,1171816,removeValue_first,arraylist
32457000,169,14.34,980280,removeValue_first,vector
28635000,169,13.44,954972,removeValue_middle,arraylist
28635000,169,11.15,924516,removeValue_middle,vector
16685000,169,9.20,645264,removeValue_last,arraylist
16685000,169,8.58,613416,removeValue_last,vector
31495000,169,13.93,1079064,changeValue_first,arraylist
31495000,169,13.76,958612,changeValue_first,vector
16019000,169,8.98,639808,changeValue_middle,arraylist
16019000,169,5.28,477288,changeValue_middle,vector
17448000,169,9.41,661572,changeValue_last,arraylist
17448000,169,9.27,624744,changeValue_last,vector
21365000,169,11.75,848612,getValue_first,arraylist
21365000,169,10.17,853644,getValue_first,vector
21954000,169,11.25,845780,getValue_middle,arraylist
21954000,169,9.82,864920,getValue_middle,vector
18009000,169,9.51,673268,getValue_last,arraylist
18009000,169,7.74,575376,getValue_last,vector
24113000,170,11.71,854980,insert,arraylist
24113000,170,11.96,879592,insert,vector
29836000,170,14.14,956484,removeValue_first,arraylist
29836000,170,13.68,941072,removeValue_first,vector
17284000,170,9.41,657360,removeValue_middle,arraylist
17284000,170,9.93,628156,removeValue_middle,vector
7335000,170,3.70,304120,removeValue_last,arraylist
7335000,170,2.96,311540,removeValue_last,vector
17156000,170,9.42,656608,changeValue_first,arraylist
17156000,170,8.58,622060,changeValue_first,vector
25336000,170,11.76,846028,changeValue_middle,arraylist
25336000,170,11.54,900060,changeValue_middle,vector
5862000,170,2.82,256944,changeValue_last,arraylist
5862000,170,2.12,254536,changeValue_last,vector
31729000,170,20.41,1220808,getValue_first,arraylist
31729000,170,12.89,1013588,getValue_first,vector
15898000,170,9.08,633960,getValue_middle,arraylist
15898000,170,5.31,481716,getValue_middle,vector
17874000,170,9.58,661168,getValue_last,arraylist
17874000,170,7.53,577208,getValue_last,vector
30604000,171,13.63,951200,insert,arraylist
30604000,171,12.73,977932,insert,vector
7062000,171,3.99,308944,removeValue_first,arraylist
7062000,171,2.51,274284,removeValue_first,vector
15029000,171,9.91,630112,removeValue_middle,arraylist
15029000,171,5.37,469280,removeValue_middle,vector
10763000,171,4.88,378808,removeValue_last,arraylist
10763000,171,6.30,448028,removeValue_last,vector
16998000,171,9.34,650092,changeValue_first,arraylist
16998000,171,8.72,617248,changeValue_first,vector
30289000,171,13.08,918360,changeValue_middle,arraylist
30289000,171,11.65,917200,changeValue_middle,vector
17187000,171,9.82,654520,changeValue_last,arraylist
17187000,171,8.86,626580,changeValue_last,vector
28763000,171,13.47,951416,getValue_first,arraylist
28763000,171,13.42,961944,getValue_first,vector
20768000,171,11.56,849520,getValue_middle,arraylist
20768000,171,9.20,675736,getValue_middle,vector
13026000,171,5.84,444320,getValue_last,arraylist
13026000,171,4.81,472168,getValue_last,vector
9059000,172,4.46,354692,insert,arraylist
9059000,172,3.50,310424,insert,vector
17260000,172,10.15,655540,removeValue_first,arraylist
17260000,172,10.27,630096,removeValue_first,vector
9414000,172,4.71,376064,removeValue_middle,arraylist
9414000,172,3.33,316392,removeValue_middle,vector
29612000,172,13.06,955784,removeValue_last,arraylist
29612000,172,12.95,949396,removeValue_last,vector
14691000,172,9.36,610104,changeValue_first,arraylist
14691000,172,5.09,472600,changeValue_first,vector
9783000,172,4.67,381828,changeValue_middle,arraylist
9783000,172,3.77,349556,changeValue_middle,vector
31977000,172,14.98,1170896,changeValue_last,arraylist
31977000,172,13.30,958136,changeValue_last,vector
25137000,172,11.74,851860,getValue_first,arraylist
25137000,172,10.80,920856,getValue_first,vector
13134000,172,5.80,439848,getValue_middle,arraylist
13134000,172,6.48,455160,getValue_middle,vector
25113000,172,12.30,846508,getValue_last,arraylist
25113000,172,11.52,890084,getValue_last,vector
24752000,173,11.43,845816,insert,arraylist
24752000,173,11.03,906524,insert,vector
23486000,173,11.77,848008,removeValue_first,arraylist
23486000,173,11.63,889708,removeValue_first,vector
6935000,173,3.72,309304,removeValue_middle,arraylist
6935000,173,2.50,272240,removeValue_middle,vector
7364000,173,3.79,305696,removeValue_last,arraylist
7364000,173,2.79,316332,removeValue_last,vector
25852000,173,12.27,953276,changeValue_first,arraylist
25852000,173,11.88,890632,changeValue_first,vector
9847000,173,4.89,377496,changeValue_middle,arraylist
9847000,173,3.83,350724,changeValue_middle,vector
6629000,173,3.71,307232,changeValue_last,arraylist
6629000,173,2.39,268132,changeValue_last,vector
18195000,173,9.44,669404,getValue_first,arraylist
18195000,173,8.67,638416,getValue_first,vector
25405000,173,12.27,936348,getValue_middle,arraylist
25405000,173,11.61,894372,getValue_middle,vector
23012000,173,11.70,849180,getValue_last,arraylist
23012000,173,11.83,890696,getValue_last,vector
6289000,174,3.59,301900,insert,arraylist
6289000,174,2.49,262728,insert,vector
8053000,174,3.74,305376,removeValue_first,arraylist
8053000,174,3.14,311472,removeValue_first,vector
26474000,174,12.73,954564,removeValue_middle,arraylist
26474000,174,11.98,891540,removeValue_middle,vector
25935000,174,12.68,952072,removeValue_last,arraylist
25935000,174,11.59,904724,removeValue_last,vector
17350000,174,9.32,655976,changeValue_first,arraylist
17350000,174,8.65,622936,changeValue_first,vector
8052000,174,3.79,306616,changeValue_middle,arraylist
8052000,174,3.04,314180,changeValue_middle,vector
6759000,174,3.69,303756,changeValue_last,arraylist
6759000,174,2.24,272984,changeValue_last,vector
27001000,174,12.77,955992,getValue_first,arraylist
27001000,174,12.31,882380,getValue_first,vector
12135000,174,5.54,445172,getValue_middle,arraylist
12135000,174,4.89,462288,getValue_middle,vector
16936000,174,9.21,652496,getValue_last,arraylist
16936000,174,8.87,615376,getValue_last,vector
23753000,175,11.47,853456,insert,arraylist
23753000,175,10.24,876224,insert,vector
11028000,175,5.11,374296,removeValue_first,arraylist
11028000,175,4.46,417708,removeValue_first,vector
26721000,175,12.80,946412,removeValue_middle,arraylist
26721000,175,11.67,923344,removeValue_middle,vector
25943000,175,12.66,957304,removeValue_last,arraylist
25943000,175,11.66,889084,removeValue_last,vector
26663000,175,13.06,943032,changeValue_first,arraylist
26663000,175,11.15,906128,changeValue_first,vector
26876000,175,12.71,955168,changeValue_middle,arraylist
26876000,175,10.94,931436,changeValue_middle,vector
21565000,175,10.93,853256,changeValue_last,arraylist
21565000,175,10.24,852164,changeValue_last,vector
11557000,175,4.99,384088,getValue_first,arraylist
11557000,175,6.06,456512,getValue_first,vector
7539000,175,3.68,306396,getValue_middle,arraylist
7539000,175,3.04,314216,getValue_middle,vector
31318000,175,14.16,1078560,getValue_last,arraylist
31318000,175,12.00,997592,getValue_last,vector
24373000,176,11.48,849308,insert,arraylist
24373000,176,10.18,868280,insert,vector
9540000,176,4.91,381228,removeValue_first,arraylist
9540000,176,3.91,350416,removeValue_first,vector
15032000,176,9.95,627312,removeValue_middle,arraylist
15032000,176,7.56,538364,removeValue_middle,vector
16696000,176,9.05,652308,removeValue_last,arraylist
16696000,176,7.43,560956,removeValue_last,vector
20934000,176,11.28,848940,changeValue_first,arraylist
20934000,176,9.35,677108,changeValue_first,vector
18759000,176,9.45,684288,changeValue_middle,arraylist
18759000,176,9.10,644036,changeValue_middle,vector
5021000,176,2.67,246472,changeValue_last,arraylist
5021000,176,1.97,198420,changeValue_last,vector
14084000,176,8.68,605356,getValue_first,arraylist
14084000,176,5.18,463272,getValue_first,vector
32410000,176,15.82,1176480,getValue_middle,arraylist
32410000,176,13.90,960472,getValue_middle,vector
25281000,176,11.76,850840,getValue_last,arraylist
25281000,176,9.98,877608,getValue_last,vector
15704000,177,9.25,634788,insert,arraylist
15704000,177,7.42,540912,insert,vector
31527000,177,15.00,1076796,removeValue_first,arraylist
31527000,177,13.60,1008648,removeValue_first,vector
28104000,177,13.23,952348,removeValue_middle,arraylist
28104000,177,13.41,967236,removeValue_middle,vector
5200000,177,2.81,251436,removeValue_last,arraylist
5200000,177,2.03,210420,removeValue_last,vector
13283000,177,5.99,435072,changeValue_first,arraylist
13283000,177,5.38,471036,changeValue_first,vector
18442000,177,9.54,677116,changeValue_middle,arraylist
18442000,177,7.79,589820,changeValue_middle,vector
10337000,177,4.95,374320,changeValue_last,arraylist
10337000,177,3.73,354112,changeValue_last,vector
18474000,177,9.16,675348,getValue_first,arraylist
18474000,177,8.76,641840,getValue_first,vector
24322000,177,11.45,847148,getValue_middle,arraylist
24322000,177,11.42,882588,getValue_middle,vector
6590000,177,3.86,306928,getValue_last,arraylist
6590000,177,2.30,264808,getValue_last,vector
16983000,178,9.21,651208,insert,arraylist
16983000,178,7.51,556192,insert,vector
16791000,178,9.50,649404,removeValue_first,arraylist
16791000,178,9.73,626396,removeValue_first,vector
23288000,178,11.32,848760,removeValue_middle,arraylist
23288000,178,11.83,887168,removeValue_middle,vector
25921000,178,12.54,951208,removeValue_last,arraylist
25921000,178,11.14,922744,removeValue_last,vector
21362000,178,11.27,847484,changeValue_first,arraylist
21362000,178,9.79,857568,changeValue_first,vector
21765000,178,11.36,847928,changeValue_middle,arraylist
21765000,178,9.38,873012,changeValue_middle,vector
27540000,178,13.12,946268,changeValue_last,arraylist
27540000,178,12.00,882516,changeValue_last,vector
7288000,178,3.74,309628,getValue_first,arraylist
7288000,178,2.84,316972,getValue_first,vector
6582000,178,3.61,312532,getValue_middle,arraylist
6582000,178,2.36,271832,getValue_middle,vector
11311000,178,5.03,381416,getValue_last,arraylist
11311000,178,4.33,414820,getValue_last,vector
25607000,179,11.78,851516,insert,arraylist
25607000,179,11.32,886544,insert,vector
6507000,179,3.67,301556,removeValue_first,arraylist
6507000,179,2.47,269956,removeValue_first,vector
28634000,179,13.18,961628,removeValue_middle,arraylist
28634000,179,13.46,973648,removeValue_middle,vector
31863000,179,15.37,1176704,removeValue_last,arraylist
31863000,179,13.85,958116,removeValue_last,vector
29451000,179,13.17,949480,changeValue_first,arraylist
29451000,179,13.15,956484,changeValue_first,vector
32510000,179,14.90,1172964,changeValue_middle,arraylist
32510000,179,13.71,979364,changeValue_middle,vector
22161000,179,11.40,851888,changeValue_last,arraylist
22161000,179,10.60,867864,changeValue_last,vector
7911000,179,3.85,305056,getValue_first,arraylist
7911000,179,3.03,308176,getValue_first,vector
28828000,179,13.28,954548,getValue_middle,arraylist
28828000,179,11.59,934780,getValue_middle,vector
7165000,179,3.76,310096,getValue_last,arraylist
7165000,179,2.73,313948,getValue_last,vector
