Taille,Test,CPU,Mem,Action,Structure
3217500,59,1.40,158624,removeValue_middle,vector
11000,59,0.14,40596,removeValue_last,arraylist
11000,59,0.13,40572,removeValue_last,linkedlist
11000,59,0.14,36572,removeValue_last,vector
1535900,59,0.89,113804,changeValue_first,arraylist
1535900,59,4.68,130512,changeValue_first,linkedlist
1535900,59,0.82,116060,changeValue_first,vector
437800,59,0.23,58296,changeValue_middle,arraylist
437800,59,0.27,56200,changeValue_middle,linkedlist
437800,59,0.24,53684,changeValue_middle,vector
3160900,59,1.41,159192,changeValue_last,arraylist
3160900,59,15.74,230424,changeValue_last,linkedlist
3160900,59,1.38,156844,changeValue_last,vector
2770000,59,1.60,161324,getValue_first,arraylist
2770000,59,16.22,230280,getValue_first,linkedlist
2770000,59,1.50,154904,getValue_first,vector
2764600,59,1.52,163132,getValue_middle,arraylist
2764600,59,16.71,230636,getValue_middle,linkedlist
2764600,59,1.39,155028,getValue_middle,vector
431200,59,0.23,58088,getValue_last,arraylist
431200,59,0.25,54252,getValue_last,linkedlist
431200,59,0.23,51840,getValue_last,vector
2767100,60,1.47,161112,insert,arraylist
2767100,60,15.99,234000,insert,linkedlist
2767100,60,1.38,156884,insert,vector
3003100,60,1.57,161264,removeValue_first,arraylist
3003100,60,15.84,228272,removeValue_first,linkedlist
3003100,60,1.52,156704,removeValue_first,vector
2078800,60,1.27,136796,removeValue_middle,arraylist
2078800,60,6.21,159204,removeValue_middle,linkedlist
2078800,60,1.06,124196,removeValue_middle,vector
2738900,60,1.54,161040,removeValue_last,arraylist
2738900,60,16.80,234504,removeValue_last,linkedlist
2738900,60,1.37,155040,removeValue_last,vector
1161500,60,0.36,74908,changeValue_first,arraylist
1161500,60,3.83,114232,changeValue_first,linkedlist
1161500,60,0.36,68552,changeValue_first,vector
2665900,60,1.40,142912,changeValue_middle,arraylist
2665900,60,6.43,184084,changeValue_middle,linkedlist
2665900,60,1.26,146416,changeValue_middle,vector
2803600,60,1.48,165320,changeValue_last,arraylist
2803600,60,16.39,234804,changeValue_last,linkedlist
2803600,60,1.35,152888,changeValue_last,vector
1134200,60,0.38,76792,getValue_first,arraylist
1134200,60,3.87,114608,getValue_first,linkedlist
1134200,60,0.34,68456,getValue_first,vector
2800200,60,1.45,165488,getValue_middle,arraylist
2800200,60,15.89,236488,getValue_middle,linkedlist
2800200,60,1.34,154800,getValue_middle,vector
1762700,60,0.95,109968,getValue_last,arraylist
1762700,60,4.92,129360,getValue_last,linkedlist
1762700,60,0.80,113764,getValue_last,vector
1063300,61,0.34,72812,insert,arraylist
1063300,61,2.89,101464,insert,linkedlist
1063300,61,0.32,72396,insert,vector
2871000,61,1.51,162920,removeValue_first,arraylist
2871000,61,15.97,230164,removeValue_first,linkedlist
2871000,61,1.46,159048,removeValue_first,vector
2520400,61,1.23,132388,removeValue_middle,arraylist
2520400,61,6.57,184364,removeValue_middle,linkedlist
2520400,61,1.11,126096,removeValue_middle,vector
1453900,61,0.89,109932,removeValue_last,arraylist
1453900,61,5.09,131748,removeValue_last,linkedlist
1453900,61,0.39,88888,removeValue_last,vector
2057900,61,1.18,134432,changeValue_first,arraylist
2057900,61,6.54,164124,changeValue_first,linkedlist
2057900,61,1.14,124264,changeValue_first,vector
1987300,61,1.01,126408,changeValue_middle,arraylist
1987300,61,6.12,156212,changeValue_middle,linkedlist
1987300,61,0.97,111860,changeValue_middle,vector
1257500,61,0.43,87056,changeValue_last,arraylist
1257500,61,3.88,117164,changeValue_last,linkedlist
1257500,61,0.39,74428,changeValue_last,vector
302700,61,0.25,51964,getValue_first,arraylist
302700,61,0.21,49812,getValue_first,linkedlist
302700,61,0.24,47528,getValue_first,vector
2905600,61,1.49,160772,getValue_middle,arraylist
2905600,61,15.87,230712,getValue_middle,linkedlist
2905600,61,1.37,156676,getValue_middle,vector
808500,61,0.33,68524,getValue_last,arraylist
808500,61,2.12,90228,getValue_last,linkedlist
808500,61,0.29,66180,getValue_last,vector
524700,62,0.29,62368,insert,arraylist
524700,62,0.22,60300,insert,linkedlist
524700,62,0.23,53792,insert,vector
1827100,62,0.97,124056,removeValue_first,arraylist
1827100,62,6.38,156004,removeValue_first,linkedlist
1827100,62,1.00,113540,removeValue_first,vector
1309200,62,0.45,91196,removeValue_middle,arraylist
1309200,62,4.29,115780,removeValue_middle,linkedlist
1309200,62,0.36,70560,removeValue_middle,vector
1196400,62,0.40,74904,removeValue_last,arraylist
1196400,62,4.07,116620,removeValue_last,linkedlist
1196400,62,0.31,72200,removeValue_last,vector
2467200,62,1.29,132756,changeValue_first,arraylist
2467200,62,6.44,178484,changeValue_first,linkedlist
2467200,62,1.08,124012,changeValue_first,vector
2208400,62,1.29,134316,changeValue_middle,arraylist
2208400,62,6.37,164592,changeValue_middle,linkedlist
2208400,62,1.08,125916,changeValue_middle,vector
705600,62,0.33,66548,changeValue_last,arraylist
705600,62,2.22,93976,changeValue_last,linkedlist
705600,62,0.28,62488,changeValue_last,vector
1588100,62,0.88,110072,getValue_first,arraylist
1588100,62,5.27,131356,getValue_first,linkedlist
1588100,62,0.84,111780,getValue_first,vector
2139200,62,1.25,136436,getValue_middle,arraylist
2139200,62,6.31,169852,getValue_middle,linkedlist
2139200,62,1.03,125820,getValue_middle,vector
1002800,62,0.35,70768,getValue_last,arraylist
1002800,62,2.84,105308,getValue_last,linkedlist
1002800,62,0.34,66596,getValue_last,vector
1535600,63,0.90,113824,insert,arraylist
1535600,63,5.18,127636,insert,linkedlist
1535600,63,0.82,109712,insert,vector
1225900,63,0.45,85172,removeValue_first,arraylist
1225900,63,3.88,117352,removeValue_first,linkedlist
1225900,63,0.35,70544,removeValue_first,vector
110500,63,0.17,41248,removeValue_middle,arraylist
110500,63,0.18,41772,removeValue_middle,linkedlist
110500,63,0.20,41432,removeValue_middle,vector
3026500,63,1.44,159204,removeValue_last,arraylist
3026500,63,16.34,236444,removeValue_last,linkedlist
3026500,63,1.32,154792,removeValue_last,vector
1628500,63,0.93,110240,changeValue_first,arraylist
1628500,63,4.81,128400,changeValue_first,linkedlist
1628500,63,0.82,111708,changeValue_first,vector
3275400,63,1.47,159116,changeValue_middle,arraylist
3275400,63,16.58,228680,changeValue_middle,linkedlist
3275400,63,1.52,159028,changeValue_middle,vector
318000,63,0.23,50028,changeValue_last,arraylist
318000,63,0.22,52084,changeValue_last,linkedlist
318000,63,0.21,47876,changeValue_last,vector
1595800,63,0.94,110008,getValue_first,arraylist
1595800,63,5.12,128032,getValue_first,linkedlist
1595800,63,0.87,109836,getValue_first,vector
1000600,63,0.39,74584,getValue_middle,arraylist
1000600,63,2.95,104824,getValue_middle,linkedlist
1000600,63,0.31,66488,getValue_middle,vector
1493500,63,0.89,110160,getValue_last,arraylist
1493500,63,5.23,127860,getValue_last,linkedlist
1493500,63,0.75,114056,getValue_last,vector
1643900,64,0.88,110096,insert,arraylist
1643900,64,4.90,131064,insert,linkedlist
1643900,64,0.90,111904,insert,vector
88500,64,0.18,41196,removeValue_first,arraylist
88500,64,0.18,45156,removeValue_first,linkedlist
88500,64,0.21,41336,removeValue_first,vector
737500,64,0.36,66428,removeValue_middle,arraylist
737500,64,2.39,90340,removeValue_middle,linkedlist
737500,64,0.31,64176,removeValue_middle,vector
687900,64,0.35,64608,removeValue_last,arraylist
687900,64,2.02,91304,removeValue_last,linkedlist
687900,64,0.30,64320,removeValue_last,vector
1495400,64,0.92,110036,changeValue_first,arraylist
1495400,64,5.23,129656,changeValue_first,linkedlist
1495400,64,0.79,109816,changeValue_first,vector
1486100,64,0.87,110288,changeValue_middle,arraylist
1486100,64,5.03,131292,changeValue_middle,linkedlist
1486100,64,0.80,113232,changeValue_middle,vector
2346600,64,1.22,134584,changeValue_last,arraylist
2346600,64,6.47,177888,changeValue_last,linkedlist
2346600,64,1.05,122332,changeValue_last,vector
278800,64,0.22,52140,getValue_first,arraylist
278800,64,0.22,51440,getValue_first,linkedlist
278800,64,0.22,47996,getValue_first,vector
281900,64,0.23,48144,getValue_middle,arraylist
281900,64,0.25,47704,getValue_middle,linkedlist
281900,64,0.21,47616,getValue_middle,vector
286200,64,0.24,50016,getValue_last,arraylist
286200,64,0.22,47872,getValue_last,linkedlist
286200,64,0.24,47852,getValue_last,vector
1168900,65,0.37,72980,insert,arraylist
1168900,65,3.95,117828,insert,linkedlist
1168900,65,0.35,70288,insert,vector
2169800,65,1.24,138760,removeValue_first,arraylist
2169800,65,6.40,169160,removeValue_first,linkedlist
2169800,65,1.10,125396,removeValue_first,vector
664800,65,0.30,68532,removeValue_middle,arraylist
664800,65,2.30,90172,removeValue_middle,linkedlist
664800,65,0.31,59988,removeValue_middle,vector
427500,65,0.24,56232,removeValue_last,arraylist
427500,65,0.24,57960,removeValue_last,linkedlist
427500,65,0.22,53356,removeValue_last,vector
3097500,65,1.52,159440,changeValue_first,arraylist
3097500,65,16.36,230456,changeValue_first,linkedlist
3097500,65,1.31,154856,changeValue_first,vector
1785600,65,0.91,113876,changeValue_middle,arraylist
1785600,65,6.53,154868,changeValue_middle,linkedlist
1785600,65,0.84,109864,changeValue_middle,vector
2009100,65,1.01,124180,changeValue_last,arraylist
2009100,65,6.30,159896,changeValue_last,linkedlist
2009100,65,0.87,113648,changeValue_last,vector
939600,65,0.34,70592,getValue_first,arraylist
939600,65,2.97,101460,getValue_first,linkedlist
939600,65,0.35,64216,getValue_first,vector
983700,65,0.34,74716,getValue_middle,arraylist
983700,65,3.00,102540,getValue_middle,linkedlist
983700,65,0.32,69708,getValue_middle,vector
2089600,65,1.25,135780,getValue_last,arraylist
2089600,65,6.42,163772,getValue_last,linkedlist
2089600,65,1.16,122180,getValue_last,vector
612900,66,0.32,64240,insert,arraylist
612900,66,2.20,94152,insert,linkedlist
612900,66,0.27,57236,insert,vector
248400,66,0.25,49800,removeValue_first,arraylist
248400,66,0.24,51624,removeValue_first,linkedlist
248400,66,0.20,49520,removeValue_first,vector
454300,66,0.26,54132,removeValue_middle,arraylist
454300,66,0.28,56312,removeValue_middle,linkedlist
454300,66,0.22,55696,removeValue_middle,vector
1933200,66,0.99,120096,removeValue_last,arraylist
1933200,66,6.53,159320,removeValue_last,linkedlist
1933200,66,0.84,109688,removeValue_last,vector
2697600,66,1.48,144852,changeValue_first,arraylist
2697600,66,6.14,188556,changeValue_first,linkedlist
2697600,66,1.16,142680,changeValue_first,vector
1916800,66,1.07,120128,changeValue_middle,arraylist
1916800,66,6.46,155428,changeValue_middle,linkedlist
1916800,66,0.85,113616,changeValue_middle,vector
2734800,66,1.55,144744,changeValue_last,arraylist
2734800,66,16.07,234600,changeValue_last,linkedlist
2734800,66,1.23,158888,changeValue_last,vector
1537500,66,0.87,111904,getValue_first,arraylist
1537500,66,5.03,128072,getValue_first,linkedlist
1537500,66,0.89,113596,getValue_first,vector
319500,66,0.23,47840,getValue_middle,arraylist
319500,66,0.22,51980,getValue_middle,linkedlist
319500,66,0.21,53768,getValue_middle,vector
2856400,66,1.43,159176,getValue_last,arraylist
2856400,66,16.44,230824,getValue_last,linkedlist
2856400,66,1.40,155116,getValue_last,vector
501500,67,0.28,58128,insert,arraylist
501500,67,0.23,58392,insert,linkedlist
501500,67,0.25,51828,insert,vector
1502200,67,0.87,116088,removeValue_first,arraylist
1502200,67,4.78,131140,removeValue_first,linkedlist
1502200,67,0.88,113384,removeValue_first,vector
292800,67,0.24,47976,removeValue_middle,arraylist
292800,67,0.25,50128,removeValue_middle,linkedlist
292800,67,0.20,47488,removeValue_middle,vector
470800,67,0.28,60296,removeValue_last,arraylist
470800,67,0.27,56456,removeValue_last,linkedlist
470800,67,0.23,55940,removeValue_last,vector
349300,67,0.21,52212,changeValue_first,arraylist
349300,67,0.23,58324,changeValue_first,linkedlist
349300,67,0.25,49936,changeValue_first,vector
14300,67,0.19,38636,changeValue_middle,arraylist
14300,67,0.17,37140,changeValue_middle,linkedlist
14300,67,0.15,40508,changeValue_middle,vector
1571300,67,0.91,115836,changeValue_last,arraylist
1571300,67,4.74,131868,changeValue_last,linkedlist
1571300,67,0.81,113808,changeValue_last,vector
2636500,67,1.31,132532,getValue_first,arraylist
2636500,67,6.46,184168,getValue_first,linkedlist
2636500,67,1.09,146728,getValue_first,vector
73900,67,0.19,39144,getValue_middle,arraylist
73900,67,0.17,39060,getValue_middle,linkedlist
73900,67,0.15,42828,getValue_middle,vector
1223300,67,0.45,83048,getValue_last,arraylist
1223300,67,3.95,116372,getValue_last,linkedlist
1223300,67,0.33,74384,getValue_last,vector
2468700,68,1.23,132404,insert,arraylist
2468700,68,6.26,178164,insert,linkedlist
2468700,68,1.04,123732,insert,vector
1301100,68,0.41,84864,removeValue_first,arraylist
1301100,68,3.80,115648,removeValue_first,linkedlist
1301100,68,0.37,76468,removeValue_first,vector
1618400,68,0.91,109992,removeValue_middle,arraylist
1618400,68,4.75,134276,removeValue_middle,linkedlist
1618400,68,0.85,109880,removeValue_middle,vector
1147600,68,0.42,72900,removeValue_last,arraylist
1147600,68,3.85,114760,removeValue_last,linkedlist
1147600,68,0.36,68580,removeValue_last,vector
1163000,68,0.40,72928,changeValue_first,arraylist
1163000,68,4.06,118396,changeValue_first,linkedlist
1163000,68,0.34,74580,changeValue_first,vector
696300,68,0.33,66492,changeValue_middle,arraylist
696300,68,2.09,90284,changeValue_middle,linkedlist
696300,68,0.30,66260,changeValue_middle,vector
2318200,68,1.18,134428,changeValue_last,arraylist
2318200,68,6.46,176304,changeValue_last,linkedlist
2318200,68,0.99,124220,changeValue_last,vector
929500,68,0.35,70728,getValue_first,arraylist
929500,68,2.99,103420,getValue_first,linkedlist
929500,68,0.36,64372,getValue_first,vector
2652600,68,1.33,136304,getValue_middle,arraylist
2652600,68,6.82,184388,getValue_middle,linkedlist
2652600,68,1.10,144584,getValue_middle,vector
2269800,68,1.24,132632,getValue_last,arraylist
2269800,68,6.38,170012,getValue_last,linkedlist
2269800,68,1.12,123904,getValue_last,vector
179700,69,0.20,47680,insert,arraylist
179700,69,0.21,43860,insert,linkedlist
179700,69,0.21,51768,insert,vector
493700,69,0.27,56284,removeValue_first,arraylist
493700,69,0.25,60312,removeValue_first,linkedlist
493700,69,0.24,51880,removeValue_first,vector
948700,69,0.37,70800,removeValue_middle,arraylist
948700,69,3.08,101356,removeValue_middle,linkedlist
948700,69,0.30,70160,removeValue_middle,vector
250100,69,0.22,47956,removeValue_last,arraylist
250100,69,0.22,51796,removeValue_last,linkedlist
250100,69,0.22,45652,removeValue_last,vector
889500,69,0.36,68844,changeValue_first,arraylist
889500,69,3.05,101632,changeValue_first,linkedlist
889500,69,0.31,64376,changeValue_first,vector
2352800,69,1.20,134752,changeValue_middle,arraylist
2352800,69,6.36,176420,changeValue_middle,linkedlist
2352800,69,1.04,122112,changeValue_middle,vector
2721900,69,1.41,146980,changeValue_last,arraylist
2721900,69,15.78,228560,changeValue_last,linkedlist
2721900,69,1.35,160924,changeValue_last,vector
872000,69,0.34,70372,getValue_first,arraylist
872000,69,2.91,105952,getValue_first,linkedlist
872000,69,0.32,68232,getValue_first,vector
2757200,69,1.56,163332,getValue_middle,arraylist
2757200,69,16.34,230808,getValue_middle,linkedlist
2757200,69,1.32,154732,getValue_middle,vector
244400,69,0.19,47708,getValue_last,arraylist
244400,69,0.23,51192,getValue_last,linkedlist
244400,69,0.21,45712,getValue_last,vector
2547400,70,1.27,136352,insert,arraylist
2547400,70,6.37,183576,insert,linkedlist
2547400,70,1.27,128216,insert,vector
386800,70,0.24,60108,removeValue_first,arraylist
386800,70,0.24,55904,removeValue_first,linkedlist
386800,70,0.22,50064,removeValue_first,vector
489300,70,0.25,58256,removeValue_middle,arraylist
489300,70,0.25,58316,removeValue_middle,linkedlist
489300,70,0.25,53796,removeValue_middle,vector
2523500,70,1.24,136604,removeValue_last,arraylist
2523500,70,6.55,178212,removeValue_last,linkedlist
2523500,70,1.17,122144,removeValue_last,vector
1316100,70,0.46,85284,changeValue_first,arraylist
1316100,70,3.79,116752,changeValue_first,linkedlist
1316100,70,0.39,85084,changeValue_first,vector
2136200,70,1.11,134516,changeValue_middle,arraylist
2136200,70,6.22,165320,changeValue_middle,linkedlist
2136200,70,1.05,122136,changeValue_middle,vector
2739500,70,1.44,165340,changeValue_last,arraylist
2739500,70,15.65,230624,changeValue_last,linkedlist
2739500,70,1.32,159104,changeValue_last,vector
551000,70,0.30,62516,getValue_first,arraylist
551000,70,0.24,62256,getValue_first,linkedlist
551000,70,0.26,57612,getValue_first,vector
1174400,70,0.38,74908,getValue_middle,arraylist
1174400,70,3.78,120376,getValue_middle,linkedlist
1174400,70,0.33,68532,getValue_middle,vector
2594600,70,1.30,134392,getValue_last,arraylist
2594600,70,6.39,184320,getValue_last,linkedlist
2594600,70,1.19,125856,getValue_last,vector
101600,71,0.18,39532,insert,arraylist
101600,71,0.20,41208,insert,linkedlist
101600,71,0.21,44744,insert,vector
1973800,71,1.08,122236,removeValue_first,arraylist
1973800,71,6.69,157780,removeValue_first,linkedlist
1973800,71,0.93,113748,removeValue_first,vector
694300,71,0.33,64648,removeValue_middle,arraylist
694300,71,2.26,90316,removeValue_middle,linkedlist
694300,71,0.32,62384,removeValue_middle,vector
1558400,71,0.90,110140,removeValue_last,arraylist
1558400,71,5.12,129172,removeValue_last,linkedlist
1558400,71,0.84,112972,removeValue_last,vector
1858300,71,1.01,126244,changeValue_first,arraylist
1858300,71,6.43,152716,changeValue_first,linkedlist
1858300,71,0.82,109924,changeValue_first,vector
2155800,71,1.15,134628,changeValue_middle,arraylist
2155800,71,6.45,167528,changeValue_middle,linkedlist
2155800,71,1.14,119980,changeValue_middle,vector
2263600,71,1.21,132496,changeValue_last,arraylist
2263600,71,6.36,170072,changeValue_last,linkedlist
2263600,71,1.06,124316,changeValue_last,vector
2000200,71,1.04,122308,getValue_first,arraylist
2000200,71,6.59,163524,getValue_first,linkedlist
2000200,71,0.91,113196,getValue_first,vector
1784700,71,0.89,111728,getValue_middle,arraylist
1784700,71,5.18,130244,getValue_middle,linkedlist
1784700,71,0.81,115792,getValue_middle,vector
747900,71,0.34,64576,getValue_last,arraylist
747900,71,2.20,92020,getValue_last,linkedlist
747900,71,0.34,66384,getValue_last,vector
706300,72,0.30,66696,insert,arraylist
706300,72,2.28,90148,insert,linkedlist
706300,72,0.32,62520,insert,vector
129500,72,0.22,43700,removeValue_first,arraylist
129500,72,0.20,44952,removeValue_first,linkedlist
129500,72,0.20,45256,removeValue_first,vector
1154600,72,0.41,76640,removeValue_middle,arraylist
1154600,72,4.30,114776,removeValue_middle,linkedlist
1154600,72,0.34,68456,removeValue_middle,vector
290500,72,0.22,49888,removeValue_last,arraylist
290500,72,0.22,49836,removeValue_last,linkedlist
290500,72,0.22,47704,removeValue_last,vector
509800,72,0.28,54468,changeValue_first,arraylist
509800,72,0.25,58436,changeValue_first,linkedlist
509800,72,0.28,51972,changeValue_first,vector
1017100,72,0.37,70712,changeValue_middle,arraylist
1017100,72,3.01,102968,changeValue_middle,linkedlist
1017100,72,0.33,68688,changeValue_middle,vector
60500,72,0.20,39040,changeValue_last,arraylist
60500,72,0.20,43196,changeValue_last,linkedlist
60500,72,0.20,40832,changeValue_last,vector
1271600,72,0.45,86700,getValue_first,arraylist
1271600,72,3.90,114400,getValue_first,linkedlist
1271600,72,0.33,74360,getValue_first,vector
1284800,72,0.42,83184,getValue_middle,arraylist
1284800,72,3.86,114572,getValue_middle,linkedlist
1284800,72,0.37,74544,getValue_middle,vector
3195400,72,1.48,165304,getValue_last,arraylist
3195400,72,15.86,232472,getValue_last,linkedlist
3195400,72,1.45,152936,getValue_last,vector
1639000,73,0.85,109860,insert,arraylist
1639000,73,4.92,128564,insert,linkedlist
1639000,73,0.81,109592,insert,vector
2130400,73,1.24,132628,removeValue_first,arraylist
2130400,73,6.71,164308,removeValue_first,linkedlist
2130400,73,1.09,120004,removeValue_first,vector
169200,73,0.23,47488,removeValue_middle,arraylist
169200,73,0.20,43796,removeValue_middle,linkedlist
169200,73,0.19,49820,removeValue_middle,vector
138900,73,0.20,43512,removeValue_last,arraylist
138900,73,0.23,45380,removeValue_last,linkedlist
138900,73,0.22,47692,removeValue_last,vector
2431400,73,1.27,132628,changeValue_first,arraylist
2431400,73,6.50,177180,changeValue_first,linkedlist
2431400,73,1.12,122228,changeValue_first,vector
689800,73,0.31,66284,changeValue_middle,arraylist
689800,73,2.22,94100,changeValue_middle,linkedlist
689800,73,0.31,66248,changeValue_middle,vector
189400,73,0.22,47648,changeValue_last,arraylist
189400,73,0.23,45792,changeValue_last,linkedlist
189400,73,0.17,49724,changeValue_last,vector
2194500,73,1.28,132476,getValue_first,arraylist
2194500,73,6.51,171908,getValue_first,linkedlist
2194500,73,1.10,126164,getValue_first,vector
338900,73,0.24,49972,getValue_middle,arraylist
338900,73,0.21,54116,getValue_middle,linkedlist
338900,73,0.22,49928,getValue_middle,vector
1180200,73,0.40,76684,getValue_last,arraylist
1180200,73,4.01,120840,getValue_last,linkedlist
1180200,73,0.36,68448,getValue_last,vector
1955300,74,1.04,120452,insert,arraylist
1955300,74,6.36,159464,insert,linkedlist
1955300,74,0.89,113616,insert,vector
1022100,74,0.42,73956,removeValue_first,arraylist
1022100,74,3.03,107296,removeValue_first,linkedlist
1022100,74,0.33,66376,removeValue_first,vector
3038000,74,1.46,159368,removeValue_middle,arraylist
3038000,74,16.48,230708,removeValue_middle,linkedlist
3038000,74,1.47,156756,removeValue_middle,vector
954000,74,0.40,70644,removeValue_last,arraylist
954000,74,2.92,105244,removeValue_last,linkedlist
954000,74,0.32,66532,removeValue_last,vector
1409200,74,0.44,91244,changeValue_first,arraylist
1409200,74,3.78,117648,changeValue_first,linkedlist
1409200,74,0.43,91036,changeValue_first,vector
159500,74,0.19,45588,changeValue_middle,arraylist
159500,74,0.22,43868,changeValue_middle,linkedlist
159500,74,0.19,45064,changeValue_middle,vector
692900,74,0.35,66368,changeValue_last,arraylist
692900,74,2.17,94332,changeValue_last,linkedlist
692900,74,0.32,68464,changeValue_last,vector
482500,74,0.28,56116,getValue_first,arraylist
482500,74,0.25,56276,getValue_first,linkedlist
482500,74,0.24,51588,getValue_first,vector
178800,74,0.19,47660,getValue_middle,arraylist
178800,74,0.20,47540,getValue_middle,linkedlist
178800,74,0.22,45720,getValue_middle,vector
1719600,74,0.96,113976,getValue_last,arraylist
1719600,74,5.10,128964,getValue_last,linkedlist
1719600,74,0.92,113920,getValue_last,vector
987500,75,0.40,74408,insert,arraylist
987500,75,3.03,101244,insert,linkedlist
987500,75,0.35,66336,insert,vector
1584000,75,0.91,113452,removeValue_first,arraylist
1584000,75,5.49,127376,removeValue_first,linkedlist
1584000,75,0.92,111816,removeValue_first,vector
1989600,75,1.04,124160,removeValue_middle,arraylist
1989600,75,6.35,159188,removeValue_middle,linkedlist
1989600,75,0.87,109800,removeValue_middle,vector
816300,75,0.37,71724,removeValue_last,arraylist
816300,75,2.16,90352,removeValue_last,linkedlist
816300,75,0.32,65708,removeValue_last,vector
1232300,75,0.45,86904,changeValue_first,arraylist
1232300,75,4.05,118884,changeValue_first,linkedlist
1232300,75,0.32,70436,changeValue_first,vector
3215100,75,1.56,163292,changeValue_middle,arraylist
3215100,75,16.21,234488,changeValue_middle,linkedlist
3215100,75,1.46,154792,changeValue_middle,vector
2307300,75,1.20,134360,changeValue_last,arraylist
2307300,75,6.26,168928,changeValue_last,linkedlist
2307300,75,1.10,121984,changeValue_last,vector
2563600,75,1.20,136228,getValue_first,arraylist
2563600,75,6.30,180032,getValue_first,linkedlist
2563600,75,1.04,127912,getValue_first,vector
1064800,75,0.39,76988,getValue_middle,arraylist
1064800,75,2.99,103552,getValue_middle,linkedlist
1064800,75,0.34,68552,getValue_middle,vector
2009100,75,0.97,122140,getValue_last,arraylist
2009100,75,6.46,161116,getValue_last,linkedlist
2009100,75,0.86,111876,getValue_last,vector
2849500,76,1.46,161060,insert,arraylist
2849500,76,16.75,230736,insert,linkedlist
2849500,76,1.36,156900,insert,vector
2394400,76,1.20,134496,removeValue_first,arraylist
2394400,76,6.72,174176,removeValue_first,linkedlist
2394400,76,1.18,125928,removeValue_first,vector
461500,76,0.23,57488,removeValue_middle,arraylist
461500,76,0.26,58244,removeValue_middle,linkedlist
461500,76,0.24,53908,removeValue_middle,vector
1674400,76,0.90,111736,removeValue_last,arraylist
1674400,76,5.17,127124,removeValue_last,linkedlist
1674400,76,0.87,109888,removeValue_last,vector
590900,76,0.33,64572,changeValue_first,arraylist
590900,76,0.24,62516,changeValue_first,linkedlist
590900,76,0.25,54176,changeValue_first,vector
887700,76,0.37,70804,changeValue_middle,arraylist
887700,76,2.89,106916,changeValue_middle,linkedlist
887700,76,0.31,66520,changeValue_middle,vector
829200,76,0.31,72468,changeValue_last,arraylist
829200,76,2.07,89300,changeValue_last,linkedlist
829200,76,0.31,64240,changeValue_last,vector
1213800,76,0.36,78740,getValue_first,arraylist
1213800,76,4.09,114960,getValue_first,linkedlist
1213800,76,0.36,75616,getValue_first,vector
407700,76,0.23,56200,getValue_middle,arraylist
407700,76,0.28,58188,getValue_middle,linkedlist
407700,76,0.25,51832,getValue_middle,vector
1662400,76,0.91,113908,getValue_last,arraylist
1662400,76,5.00,133312,getValue_last,linkedlist
1662400,76,0.81,113932,getValue_last,vector
3142400,77,1.54,165456,insert,arraylist
3142400,77,16.58,232876,insert,linkedlist
3142400,77,1.49,157088,insert,vector
2500600,77,1.32,138532,removeValue_first,arraylist
2500600,77,6.35,181904,removeValue_first,linkedlist
2500600,77,1.12,121932,removeValue_first,vector
2987300,77,1.55,163348,removeValue_middle,arraylist
2987300,77,16.70,230452,removeValue_middle,linkedlist
2987300,77,1.47,154924,removeValue_middle,vector
1845700,77,1.02,120308,removeValue_last,arraylist
1845700,77,6.44,156328,removeValue_last,linkedlist
1845700,77,0.86,115688,removeValue_last,vector
372500,77,0.24,52140,changeValue_first,arraylist
372500,77,0.25,56148,changeValue_first,linkedlist
372500,77,0.21,53864,changeValue_first,vector
2156600,77,1.22,132636,changeValue_middle,arraylist
2156600,77,6.64,172028,changeValue_middle,linkedlist
2156600,77,1.09,123820,changeValue_middle,vector
2932600,77,1.47,165112,changeValue_last,arraylist
2932600,77,15.60,233640,changeValue_last,linkedlist
2932600,77,1.32,155068,changeValue_last,vector
2675100,77,1.36,144600,getValue_first,arraylist
2675100,77,6.37,188148,getValue_first,linkedlist
2675100,77,1.15,146048,getValue_first,vector
329100,77,0.22,51956,getValue_middle,arraylist
329100,77,0.24,52096,getValue_middle,linkedlist
329100,77,0.22,51484,getValue_middle,vector
3240100,77,1.58,165116,getValue_last,arraylist
3240100,77,16.86,230464,getValue_last,linkedlist
3240100,77,1.44,152632,getValue_last,vector
178900,78,0.20,43628,insert,arraylist
178900,78,0.18,43600,insert,linkedlist
178900,78,0.19,47692,insert,vector
318900,78,0.23,50028,removeValue_first,arraylist
318900,78,0.25,49968,removeValue_first,linkedlist
318900,78,0.21,51664,removeValue_first,vector
2245200,78,1.26,132564,removeValue_middle,arraylist
2245200,78,6.29,169652,removeValue_middle,linkedlist
2245200,78,1.08,122288,removeValue_middle,vector
915900,78,0.38,70780,removeValue_last,arraylist
915900,78,3.06,107264,removeValue_last,linkedlist
915900,78,0.32,64604,removeValue_last,vector
787400,78,0.35,68328,changeValue_first,arraylist
787400,78,2.10,91364,changeValue_first,linkedlist
787400,78,0.26,64392,changeValue_first,vector
2525900,78,1.27,132808,changeValue_middle,arraylist
2525900,78,6.59,182616,changeValue_middle,linkedlist
2525900,78,1.14,122056,changeValue_middle,vector
2940700,78,1.56,167344,changeValue_last,arraylist
2940700,78,16.48,232628,changeValue_last,linkedlist
2940700,78,1.48,155032,changeValue_last,vector
1428600,78,0.43,85184,getValue_first,arraylist
